
100000 9.69777e-08
600000 1.11792e-07
1100000 1.36939e-07
1600000 1.3324e-07
2100000 1.38297e-07
2600000 1.40739e-07
3100000 1.43771e-07
3600000 1.43238e-07
4100000 1.42624e-07
4600000 1.44346e-07
5100000 1.48016e-07
5600000 1.48041e-07
6100000 1.45762e-07
6600000 1.4755e-07
7100000 1.46703e-07
7600000 1.47137e-07
8100000 1.4447e-07
8600000 1.5323e-07
9100000 1.51303e-07
9600000 1.50141e-07
10100000 1.52969e-07
10600000 1.50107e-07
11100000 1.49716e-07
11600000 1.5013e-07
12100000 1.49756e-07
12600000 1.49983e-07
13100000 1.51587e-07
13600000 1.52745e-07
14100000 1.50145e-07
14600000 1.50541e-07
15100000 1.52091e-07
15600000 1.52203e-07
16100000 1.52763e-07
16600000 1.49987e-07
17100000 1.56842e-07
17600000 1.58135e-07
18100000 1.57441e-07
18600000 1.57613e-07
19100000 1.56575e-07
19600000 1.57065e-07
20100000 1.55541e-07
20600000 1.5759e-07
21100000 1.58311e-07
21600000 1.58042e-07
22100000 1.57901e-07
22600000 1.56582e-07
23100000 1.57237e-07
23600000 1.58066e-07
24100000 1.57137e-07
24600000 1.55896e-07
25100000 1.56326e-07
25600000 1.56765e-07
26100000 1.57836e-07
26600000 1.57568e-07
27100000 1.57564e-07
27600000 1.55682e-07
28100000 1.56948e-07
28600000 1.55928e-07
29100000 1.56032e-07
29600000 1.57891e-07
